-0.999999 , -0.999999
-0.999997 , -0.999997
-0.999994 , -0.999994
-0.99999 , -0.99999
-0.999986 , -0.999986
-0.99998 , -0.99998
-0.999973 , -0.999973
-0.999965 , -0.999965
-0.999956 , -0.999957
-0.999947 , -0.999947
-0.999936 , -0.999937
-0.999924 , -0.999925
-0.999912 , -0.999913
-0.999898 , -0.9999
-0.999883 , -0.999885
-0.999868 , -0.99987
-0.999851 , -0.999854
-0.999834 , -0.999837
-0.999815 , -0.999819
-0.999795 , -0.9998
-0.999775 , -0.99978
-0.999753 , -0.999759
-0.99973 , -0.999737
-0.999707 , -0.999714
-0.999682 , -0.99969
-0.999656 , -0.999666
-0.99963 , -0.99964
-0.999602 , -0.999614
-0.999573 , -0.999586
-0.999543 , -0.999558
-0.999513 , -0.999529
-0.999481 , -0.999499
-0.999448 , -0.999467
-0.999414 , -0.999435
-0.999379 , -0.999402
-0.999343 , -0.999368
-0.999306 , -0.999334
-0.999268 , -0.999298
-0.999229 , -0.999261
-0.999189 , -0.999224
-0.999148 , -0.999185
-0.999106 , -0.999146
-0.999063 , -0.999106
-0.999018 , -0.999064
-0.998973 , -0.999022
-0.998926 , -0.998979
-0.998879 , -0.998935
-0.99883 , -0.99889
-0.998781 , -0.998845
-0.99873 , -0.998798
-0.998678 , -0.99875
-0.998626 , -0.998702
-0.998572 , -0.998652
-0.998517 , -0.998602
-0.998461 , -0.998551
-0.998403 , -0.998499
-0.998345 , -0.998446
-0.998286 , -0.998392
-0.998226 , -0.998337
-0.998164 , -0.998282
-0.998101 , -0.998225
-0.998038 , -0.998167
-0.997973 , -0.998109
-0.997907 , -0.99805
-0.99784 , -0.99799
-0.997772 , -0.997929
-0.997703 , -0.997867
-0.997632 , -0.997804
-0.997561 , -0.99774
-0.997488 , -0.997676
-0.997415 , -0.99761
-0.99734 , -0.997544
-0.997264 , -0.997477
-0.997187 , -0.997409
-0.997109 , -0.99734
-0.99703 , -0.99727
-0.996949 , -0.997199
-0.996868 , -0.997128
-0.996785 , -0.997055
-0.996701 , -0.996982
-0.996616 , -0.996908
-0.99653 , -0.996833
-0.996443 , -0.996757
-0.996354 , -0.99668
-0.996264 , -0.996602
-0.996174 , -0.996524
-0.996082 , -0.996444
-0.995989 , -0.996364
-0.995894 , -0.996283
-0.995799 , -0.996201
-0.995702 , -0.996118
-0.995605 , -0.996034
-0.995506 , -0.99595
-0.995406 , -0.995864
-0.995304 , -0.995778
-0.995202 , -0.995691
-0.995098 , -0.995603
-0.994993 , -0.995514
-0.994887 , -0.995424
-0.99478 , -0.995334
-0.994671 , -0.995242
-0.994562 , -0.99515
-0.994451 , -0.995057
-0.994339 , -0.994963
-0.994225 , -0.994868
-0.994111 , -0.994773
-0.993995 , -0.994676
-0.993878 , -0.994579
-0.99376 , -0.994481
-0.993641 , -0.994382
-0.99352 , -0.994282
-0.993398 , -0.994181
-0.993275 , -0.99408
-0.993151 , -0.993977
-0.993025 , -0.993874
-0.992898 , -0.99377
-0.99277 , -0.993666
-0.992641 , -0.99356
-0.99251 , -0.993453
-0.992378 , -0.993346
-0.992245 , -0.993238
-0.992111 , -0.993129
-0.991975 , -0.993019
-0.991838 , -0.992909
-0.9917 , -0.992797
-0.991561 , -0.992685
-0.99142 , -0.992572
-0.991278 , -0.992458
-0.991135 , -0.992343
-0.99099 , -0.992228
-0.990844 , -0.992112
-0.990697 , -0.991994
-0.990548 , -0.991876
-0.990399 , -0.991758
-0.990248 , -0.991638
-0.990095 , -0.991518
-0.989941 , -0.991397
